month,temperature,rainfall,humidity,cases,outbreak
1,16.778384506242105,339.76248518473454,95.73904620789571,82.0,0
3,17.397680219191617,329.8103863856175,96.41852870844967,68.0,0
5,34.330111535549726,274.34493686868586,68.85410123884849,76.0,0
3,35.9457825598814,124.19447608991163,91.00265150436167,47.0,0
1,17.82464798245188,144.24582559197006,87.10827400147838,40.0,0
5,20.425838795686868,192.36561530162356,64.87999698424589,96.0,0
10,18.806971738447665,290.687059741694,61.13791178725309,100.0,0
7,19.285380228364776,24.049491381393718,71.99526321885602,165.0,0
7,34.26228814705732,148.50391005971085,87.5047443494915,168.0,0
11,22.639367491063595,28.91618221074404,96.08805366697979,39.0,0
9,22.163218073049748,180.13015530072906,86.65179530559548,396.0,1
10,20.23009928017359,314.6152884021824,91.04993528088175,100.0,0
10,28.98157105726795,273.86972359737825,78.9470866961848,154.8,0
12,23.724031062867624,79.74484614008848,90.09957588042204,38.0,0
3,32.11774199239564,341.59679735957735,87.65220118416406,94.0,0
7,19.728335592639663,233.57263931624993,68.09530601246144,372.0,1
1,33.11916744043333,3.6496947890910736,76.49553450179461,42.0,0
4,28.885595229793196,89.39471963982683,88.62814985550536,64.8,0
4,17.62814790128082,91.24965497197078,52.210723241117904,48.0,0
5,24.533605436683438,24.239007200050978,88.78780555307983,51.0,0
7,34.86091723409801,335.93928132657516,58.53862995435313,336.0,1
7,36.22808533136515,167.3893531015733,74.70481362182906,336.0,1
11,25.7111028133327,313.5351090801587,88.79722109868501,162.0,0
4,26.05925049604869,112.77542620561992,62.183411751521355,66.60000000000001,0
7,36.124458673603925,43.831749651489496,61.798757086695346,180.0,1
11,28.502569155141046,166.01763846717486,69.33269112618808,183.6,1
3,15.755473415599083,39.884822150011004,92.94285428372646,44.0,0
6,35.99323764621997,170.105426042139,50.02125350898598,348.0,1
12,20.709208183414493,322.10401342679273,93.26638863881288,96.0,0
2,28.285534944105585,182.26884964197444,57.38273718279717,158.4,0
10,18.806806300843398,215.77490441327922,97.52414605123914,72.0,0
9,15.779220685671685,54.82345294083291,95.83265566584646,171.0,1
5,22.16388293605342,15.30746905798932,73.7444091003816,40.0,0
6,32.951401273560016,38.78278676293247,74.61057189500616,165.0,0
12,21.384504970476616,209.48605148952797,73.114368333241,96.0,0
12,20.06223592386523,33.25409464730663,80.50129499165709,51.0,0
12,19.891658039848203,131.597511479459,54.35464170727669,45.0,0
12,26.84899469535669,192.53217916035462,51.565661520395196,147.6,0
4,37.43745026070339,136.02847952044647,52.76974056396315,63.0,0
11,25.5567467243913,57.28933051285552,71.3295367635927,106.2,0
10,27.8180234844711,95.82695762993728,63.2263010825352,75.60000000000001,0
7,34.79453641148688,324.91113649700196,79.85789899380771,414.0,1
12,27.306603535474146,236.59379645522438,97.63722988998938,172.8,1
9,19.24264604263369,173.6167435379603,68.54351230767037,300.0,1
7,21.89070597062897,4.450211495412732,77.54438019701664,147.0,0
1,22.12854930417805,347.3453901713146,69.9489870035521,98.0,0
1,24.13831665552475,235.00922721312514,90.66904005064924,94.0,0
9,24.816144822745237,110.92286707073073,93.30734736618743,138.0,0
11,33.3949865077082,307.74403099924336,92.11306938585248,94.0,0
9,23.03590097813466,90.45106710213634,96.76986745660437,189.0,1
4,25.769332054151725,190.40580271396306,51.320920886739934,183.6,1
9,29.3744477021742,222.62476730543878,90.31117578298549,648.0,1
3,23.687696791123894,77.37218000880496,86.08506430587647,48.0,0
7,34.24099070572366,342.4390475802086,60.97733165121751,318.0,1
6,28.51143289738371,261.86716709264914,95.90336448260132,615.6,1
8,21.763027622082348,195.23462892887449,57.112540555037384,336.0,1
11,31.42336159516605,63.208109361355305,82.6183965024276,64.8,0
9,27.135897793330074,18.850372449309145,60.7947304071638,340.2,1
5,27.29248549891668,112.02094138234422,70.70627114115558,90.0,0
1,26.065022812914478,263.615567569691,84.51967505333931,147.6,0
3,26.431274822888724,94.26595440570877,77.03958281758624,84.60000000000001,0
10,32.60319446452354,188.8446771734268,70.52008790374936,80.0,0
12,17.36857402462026,254.7815118557601,65.6642446847354,82.0,0
8,22.69034466014109,37.780300126262524,90.30366347402193,162.0,0
11,16.736577367489453,239.85430564055568,56.90308881511106,106.0,0
6,32.324663077191374,32.15481069851565,70.64493807343041,138.0,0
8,21.262942658566885,337.79540974444876,93.38036344520683,402.0,1
9,35.640899425834334,170.93794552272885,90.60077842207845,330.0,1
4,27.111304733163756,52.73663769845708,69.24520459870624,99.0,0
1,33.417244744180785,119.83427261174127,86.6292014528628,41.0,0
1,37.51542301916711,144.6957572533415,89.51171987402525,55.0,0
10,34.31514376750113,265.3647538767881,92.66659635217422,82.0,0
4,34.94085648026504,260.19832512681324,76.13627691436295,74.0,0
12,24.38364339339143,214.17917686806587,59.814122530626165,92.0,0
7,27.689619690964815,37.075749395472535,62.25483567218872,286.2,1
2,20.839436972995998,53.049280055685756,64.193344353997,43.0,0
3,19.510601292949413,32.81492222594482,78.50251907886155,36.0,0
1,26.62668121943878,202.01047415064252,51.5748619581732,154.8,0
5,28.68612653310967,306.9984545289914,80.53003850143847,158.4,0
1,22.803238655612393,151.83017928917013,67.48900344455514,88.0,0
8,28.09720090856051,56.29686088521117,64.17160651950283,297.0,1
1,35.41159109781057,195.31481380213845,92.21583539495006,94.0,0
11,27.80459645001742,284.11327590299845,72.08011498787835,151.20000000000002,0
1,31.578701215141653,259.5992215295255,54.56254618556925,172.8,1
2,33.52224424923182,308.5077728862575,89.68384486525986,92.0,0
2,37.74076198497518,97.26573403710374,52.28678035695232,52.0,0
12,28.87354025007053,67.8838535437212,84.88396276007344,91.8,0
6,33.55755342613948,307.93577007967855,87.14749864499193,366.0,1
7,37.14093432676212,230.14610947230807,66.9249250845852,330.0,1
5,36.721423688277284,108.82512550264396,89.58981710133376,39.0,0
1,18.244882521887412,259.82181770037823,74.75165148110976,92.0,0
1,24.347023090291007,285.29143456812875,72.23809535709424,80.0,0
3,22.45177140545639,215.24238411939632,52.17935751049724,80.0,0
2,16.999275343858034,240.75943845797028,63.92140129514748,96.0,0
5,29.56453782295209,131.3409665549332,94.6884786024944,57.6,0
12,31.92580610350805,188.54348357006367,68.807550237608,147.6,0
10,34.50694619573832,183.4557097541568,76.24162498672487,90.0,0
6,17.823868462242295,296.81672689577016,75.53704059124408,318.0,1
7,35.15821374513176,293.9873930987639,78.34069231148928,348.0,1
4,29.787287963127824,291.4381642714651,52.943885870877565,183.6,1
7,31.19076110818572,3.861064991863028,67.38446023033896,372.6,1
11,35.94435208142699,262.3409195641109,84.7101571463626,94.0,0
8,29.369509233994776,265.5367365388517,59.62689205150318,637.2,1
11,22.724914714446207,237.43258799929964,59.7717621222253,84.0,0
1,33.977468622721176,264.6926302620084,50.48434912107319,102.0,0
6,23.350361880487082,294.68963002384805,70.99913247719407,342.0,1
8,15.78724654887217,164.61166893562498,92.37125027232426,372.0,1
5,34.105053651000745,175.7175747209565,52.49124529219083,66.0,0
4,22.93941933226934,43.64991991898667,59.173698055808124,32.0,0
2,32.79819403363082,134.88155906657664,64.88405784045224,35.0,0
6,23.343431577316743,225.17781296912452,85.12278735508221,342.0,1
6,34.8045644594186,273.1399216515461,80.75050845452415,318.0,1
11,20.048742076862048,76.02318419192369,69.96530741992905,43.0,0
1,37.41458709957401,48.23801470573239,86.43530908440204,36.0,0
9,32.93445182012471,232.06470157517228,79.2622885595313,288.0,1
12,17.627472296169127,0.6579592337187246,93.00995838354652,45.0,0
11,28.012862259230893,62.43040450756544,89.26528395865726,97.2,0
6,37.6634481815599,10.174983120383807,62.13505309228162,141.0,0
3,25.83450541195773,58.40979124920482,63.02905172644161,88.2,0
4,19.188464192896415,63.46174797392683,56.01711083803451,35.0,0
12,26.14990244445796,135.68575816263797,66.17430683443791,72.0,0
11,26.786526085284198,140.8144936402946,97.97810809851653,82.8,0
4,32.058799717259305,305.9918647135832,69.47605609352293,94.0,0
3,31.0734546227008,178.5383993745888,60.583444865077105,136.8,0
10,24.258651002730552,253.1916679643002,86.59917845482654,92.0,0
3,20.01453147236399,36.4480752721006,76.0386081662075,42.0,0
3,29.836245858694575,78.90356441229285,57.18086957729372,81.0,0
4,24.69919049472548,246.03020434253688,68.27310469572156,88.0,0
7,18.042352855882598,18.48138616398483,69.89454634588847,144.0,0
4,35.71316292843687,170.3091817853136,86.18382562732249,84.0,0
9,30.89810272502205,209.77913798202684,50.99222570681141,518.4,1
1,30.71322869824607,210.75097541836837,62.9129430463189,147.6,0
8,33.9194291459685,8.02648394381471,74.84462246314506,171.0,1
7,27.182218609066865,112.73780148021493,62.904643637736484,291.6,1
2,33.74625185325651,222.7717278672039,80.16483427611195,110.0,0
8,26.45608733075313,52.14990765223521,73.12963900518159,329.40000000000003,1
1,16.54503419806133,243.39547691481863,67.36209223325987,84.0,0
11,24.32070602463684,261.07382308478606,95.56201408978458,92.0,0
12,26.441692561537483,343.68921665615085,80.34365596094996,169.20000000000002,0
9,31.564659377542803,73.4446981997433,56.237185868861175,248.4,1
9,17.45131079295951,288.7957336831403,76.88440147728298,288.0,1
2,18.220426389190326,182.1038019215289,87.47512895364325,106.0,0
7,21.064727460596178,130.7119086504607,84.00750547965427,162.0,0
10,21.12946304753029,42.83186506381228,58.26028300617245,40.0,0
3,31.840245304558433,257.42696227063817,96.67615995392495,115.2,0
7,20.76680519291675,82.55015970029048,71.54305499583708,204.0,1
12,29.561255457221293,129.997700655566,57.633200179532544,79.2,0
10,26.368298553180242,21.88977941407895,58.6493961981511,72.0,0
9,28.185770698126213,280.47842053683166,54.715279625075866,507.6,1
4,34.2764601531008,268.3059833900752,88.56886920487685,104.0,0
12,24.30077453562756,256.76554051480935,55.85746372744873,80.0,0
1,32.730961672478216,104.80522867216034,56.00601234280386,46.0,0
2,24.706829369665808,60.718025993085035,90.82263750852022,47.0,0
1,23.139041660908738,223.1436425645804,66.54099605348287,74.0,0
12,37.048425078204076,173.6582344396268,51.481179406787476,80.0,0
5,19.240531175616155,62.38836341662456,52.49097437688372,43.0,0
5,17.07775009328498,240.0689448674523,56.82418144178699,80.0,0
11,32.73267628731601,346.8942511374563,60.2428807028331,88.0,0
7,16.569743223144105,261.5268557097132,81.92701732344347,288.0,1
9,34.252816786169674,258.9952353399641,57.551661440087756,390.0,1
9,25.055448116216603,332.6094635257071,55.705970776499456,583.2,1
3,36.05681457771402,71.02772865121577,86.7065187908614,47.0,0
3,31.59525580580383,197.94248772250413,82.2106536252759,158.4,0
3,29.039307341183026,342.8763502618592,70.89556262985134,180.0,1
4,36.834056332328615,57.85293883956109,76.36686903104498,37.0,0
8,24.12293558019725,245.08818580558236,64.97523297566809,354.0,1
6,36.94399954041156,205.03355109016567,73.1600201712973,264.0,1
8,18.10502938068776,205.26768226604744,74.3202871511718,348.0,1
1,26.126363664445492,244.1847196320263,68.5873890165486,111.60000000000001,0
8,21.20795811502048,325.3659230064895,93.51546611226381,366.0,1
4,27.41638391488845,273.9036789479683,50.7709695190883,172.8,1
11,18.726319191506445,19.647636195673503,87.54422062837982,35.0,0
1,34.355182187131,298.45480695649894,55.970375899583566,76.0,0
8,34.46738053423482,78.93946547400641,88.28227330578557,171.0,1
4,36.97043519264002,131.91995765773018,79.56377195248263,47.0,0
6,18.557459240314433,161.60648476433377,90.47734836494732,312.0,1
8,29.33664867081479,168.3171002635744,54.680687630763074,583.2,1
4,25.9074581001085,152.31313973937486,76.83107043678916,172.8,1
3,22.920825837017365,328.07365297555253,74.05221825258546,82.0,0
9,23.085423706087035,247.1066526824086,83.89727278224122,330.0,1
3,24.494251663955303,220.90972608484722,75.64594649089643,100.0,0
9,31.21328764284592,17.444709724029543,75.955259222389,334.8,1
2,28.760579340167556,316.36966559113114,70.6206052916511,180.0,1
2,25.572674793506017,318.28656720293867,64.82405235235237,162.0,0
2,16.746468438501307,273.07457220053584,73.14868934010522,110.0,0
6,16.788602913816014,2.460221334766705,55.68763322088323,162.0,0
3,15.0538059843929,20.048087877168175,96.15264027118806,47.0,0
9,37.25708592876299,78.82829579397142,84.29171665407671,123.0,0
4,15.120837826842854,45.972292850717345,95.71842160101664,46.0,0
1,17.371156158316133,139.5926103963053,60.88291435183824,36.0,0
4,22.23572080661645,322.9180703307264,92.20836896847334,84.0,0
1,33.5708957917855,165.22115196894939,88.82191925904985,100.0,0
5,37.1282720725747,4.690919251257963,82.50331579796833,42.0,0
4,33.17031185221269,98.96099135256671,80.00140093208988,48.0,0
8,30.882885346249733,15.608217930536538,65.19438393285776,275.40000000000003,1
8,26.989915350512096,12.700667914725756,89.18771767832148,270.0,1
7,16.99421987283022,96.50194858344328,74.07274215102723,156.0,0
3,37.0379282390904,96.46431853763089,53.4027956427817,43.0,0
1,32.44302552075067,275.4943109105614,65.01743172104624,90.0,0
1,29.69583586268802,341.1921284733892,94.89426073017572,158.4,0
12,32.45782444739355,129.9224828614994,90.83265250903261,56.0,0
11,31.65437657328219,150.1104076013635,97.13147350767389,176.4,1
3,29.656326335158198,295.6763027001075,80.1436823649967,147.6,0
6,37.55326640413973,93.84865703342969,61.88048351073977,198.0,1
7,35.77736769062857,54.73363154120678,57.81512238448946,132.0,0
6,29.87329313969476,298.58136819127765,58.97189314920616,486.0,1
6,30.943029863509267,16.27520525402292,50.95019160066821,302.40000000000003,1
6,16.18670355315033,216.8948040697955,68.75274132732508,312.0,1
3,30.4081016846509,196.69749661338238,59.18852866397804,144.0,0
6,16.015805067332305,121.072156625593,69.75946210192171,150.0,0
8,28.530066410308415,110.31633238407565,94.87973272826073,248.4,1
11,37.9851304900142,270.1502041635675,70.66593005634512,82.0,0
11,27.783551373055133,30.248613766891268,92.14325585527207,93.60000000000001,0
2,25.883832715870668,82.87450825898489,79.06422879756207,73.8,0
5,22.195661699628513,256.3570561433314,61.86231462374681,82.0,0
1,17.77201931208868,191.9122043042485,67.08102844444215,76.0,0
12,31.813544443540476,44.795872986755235,54.028137719428614,77.4,0
1,19.4297776390695,308.74746499872106,66.0062044926085,94.0,0
5,17.65148648868754,137.70674629725704,82.52196538416963,38.0,0
12,24.70054117380179,289.7539313627605,53.46133246061289,102.0,0
3,33.29286227305924,275.699555434698,59.85926760694541,92.0,0
4,32.136484606765066,218.54890626510482,68.30916998783894,84.0,0
3,16.262300136868923,173.06839595328253,97.1383777767662,86.0,0
1,25.46830475583159,342.8427941336149,87.67336750202625,147.6,0
1,27.015995249636887,50.73777533293596,85.207363831621,72.0,0
12,29.82457296439391,253.80450464289018,55.57716591322141,165.6,0
12,29.953849060194248,66.91674551267616,87.48780289351959,86.4,0
5,23.388036737518036,118.39208686632193,87.69290295276872,54.0,0
6,27.89557546208082,108.04456018061833,78.85292938996776,264.6,1
3,26.064423328413987,331.46259570855307,97.53736553592185,172.8,1
12,35.354962200035466,338.5746622258963,65.6121874843785,62.0,0
9,27.196098050602703,64.0554054821545,95.18107751560888,286.2,1
5,25.14373972020772,7.7123061041264656,93.90709351791217,100.8,0
8,24.30316534268257,252.00281388208958,50.551071667970135,330.0,1
1,28.16583846696971,146.29647685466952,71.60559327079093,104.4,0
5,33.491470526220645,31.094085780647536,96.90100318647552,52.0,0
3,27.383234278758113,239.31393695196488,54.94982539558764,154.8,0
12,30.218069026852454,190.7869348912449,76.29366533039934,194.4,1
1,31.970682638850075,343.18088770038713,96.989960337973,133.20000000000002,0
4,26.963866527210833,79.59332355148263,76.6637803570813,55.800000000000004,0
5,24.81679230306188,141.39225671429188,59.111134542663486,48.0,0
7,35.16330369083634,189.89103118839802,77.9447950444443,312.0,1
1,24.60263993264152,277.09499595867305,59.81314754957825,78.0,0
3,25.624685563238515,192.09352985202054,74.94580461893524,172.8,1
2,37.777850206860876,214.51505630168222,53.5540264597927,104.0,0
9,15.005463042245346,79.15146805647926,79.06316812229142,153.0,0
10,19.265876920264617,296.42155483099594,74.8059170781516,74.0,0
6,23.831169468153693,150.0206914396665,85.52774570055023,348.0,1
10,36.449567916780815,49.33586963261924,80.27362261562169,40.0,0
3,16.610683232191832,232.46577007689606,76.38110088947633,68.0,0
8,15.218164973455456,75.63165861485763,83.10938476390982,165.0,0
8,16.211728227476257,34.146878583754905,56.90921185146708,201.0,1
2,17.036498444113217,301.6954179414953,78.577263740413,102.0,0
6,15.864725783744,161.0567925709539,58.26130893549333,396.0,1
7,26.03497051769961,262.24929944352175,94.42506597689028,680.4,1
2,28.357415766228538,101.70564593222429,53.280037032589,55.800000000000004,0
11,21.248800334587095,275.4395472211832,70.65798798515807,78.0,0
10,24.16060983143962,39.17757445753561,83.39827892746135,41.0,0
2,17.109084707562893,124.59068082819846,71.98506616007643,38.0,0
10,22.736520668053707,342.321636290735,54.420572155179315,88.0,0
1,27.01794140759403,277.8964007288021,76.56219277408195,176.4,1
8,31.842251565246837,174.03957561014087,80.79833162371301,550.8000000000001,1
1,15.076966326988522,118.92211504665978,83.78203092754437,47.0,0
9,25.74814763036601,305.2474950078668,67.91647109421243,626.4,1
11,21.831066158462292,190.69671567958048,77.05567860938058,96.0,0
6,34.61490189891373,265.4487562541889,71.63295079706782,294.0,1
7,31.457726250387566,263.9376881106574,82.25868986010816,518.4,1
10,28.549496292830582,6.280987498972141,78.01073443159129,88.2,0
7,21.377109851025793,44.18882397741471,75.23629853883847,159.0,0
10,35.93779934732329,230.87027823815978,61.97716960823593,82.0,0
3,16.037315576067435,56.566933950055,50.096888851915224,43.0,0
2,17.51775476961965,89.42267062946165,58.355920414948606,37.0,0
9,24.00749323242819,331.32328396986253,55.6191699883601,276.0,1
8,17.862063817827696,196.06379043121916,71.55606776052545,306.0,1
12,36.997561043866774,262.7553274497715,79.38839123656854,66.0,0
10,33.35375440929782,195.29325857392396,60.228080416870796,106.0,0
7,20.956600986841714,193.3797651739538,95.07474060642498,354.0,1
9,28.536747266384644,32.953168543994266,50.320742202746615,340.2,1
4,37.59360184684188,120.28211741318607,87.07044872793645,39.0,0
4,35.336576497024566,98.8508145402791,80.00982893746124,40.0,0
1,28.818364268170555,136.75492796476465,67.93063045028873,68.4,0
8,35.78565124503122,279.4204658785149,52.42346933179558,324.0,1
12,37.751252925707256,130.1764337709027,80.11935544564541,36.0,0
3,32.09711492655336,158.09388673108896,68.5094486175511,64.0,0
7,16.49468741810656,139.08348666986078,94.94082269183451,162.0,0
12,24.236345437786213,32.69279019135346,76.01552359470877,54.0,0
2,34.269991911514644,154.3752553877743,95.10327254208839,88.0,0
2,20.303091503515436,68.46324556558027,60.58321728671859,53.0,0
7,34.10477790826437,65.35315352056452,84.83484369747696,138.0,0
6,17.767791526804906,32.912636551993224,79.62795300073884,174.0,1
3,16.0797432143997,124.83484094961766,85.49159503190296,41.0,0
9,23.83408406429874,265.1186596762961,60.30405747068177,300.0,1
10,15.844834560812114,96.75459170418863,81.91973677941314,42.0,0
6,37.01721604861649,109.32218565992974,73.90593886672971,165.0,0
10,34.00273100326122,224.93613018534825,85.65559879550318,70.0,0
